Date,Open,High,Low,Close,Adj Close,Volume
2022-09-19,127.699997,129.899994,124.000000,125.050003,124.235451,9723730
2022-09-20,126.599998,129.949997,126.500000,129.149994,128.308731,9881013
2022-09-21,129.350006,133.800003,123.599998,124.050003,123.241959,19621709
2022-09-22,124.000000,126.400002,121.800003,125.250000,124.434143,11890267
2022-09-23,125.449997,126.000000,117.500000,118.150002,117.380394,16391760
2022-09-26,117.000000,122.449997,111.800003,118.349998,117.579086,18272972
2022-09-27,119.250000,120.449997,112.650002,113.400002,112.661331,13813443
2022-09-28,113.250000,116.650002,112.250000,114.599998,113.853516,14010832
2022-09-29,116.150002,118.000000,112.800003,115.000000,114.250908,11249706
2022-09-30,115.400002,119.599998,114.000000,118.750000,117.976479,13638903
2022-10-03,118.000000,121.699997,116.900002,117.550003,116.784302,8446752
2022-10-04,120.099998,125.000000,119.300003,124.699997,123.887718,12595510
2022-10-06,125.349998,133.500000,125.050003,132.000000,131.140167,18096850
2022-10-07,130.399994,136.699997,130.000000,135.550003,134.667053,21901015
2022-10-10,132.550003,133.750000,122.000000,127.599998,126.768837,40863246
2022-10-11,128.350006,128.350006,123.199997,123.849998,123.043259,11375564
2022-10-12,124.500000,130.449997,123.400002,129.699997,128.855148,12179169
2022-10-13,129.500000,130.500000,126.800003,129.199997,128.358414,8437450
2022-10-14,132.000000,133.250000,123.250000,124.449997,123.639351,8917373
2022-10-17,125.000000,128.199997,124.199997,126.099998,125.278603,7566272
2022-10-18,126.800003,127.599998,123.099998,123.900002,123.092941,8480819
2022-10-19,124.949997,128.000000,124.400002,125.500000,124.682510,9972978
2022-10-20,124.550003,128.399994,123.349998,127.699997,126.868179,7684452
2022-10-21,128.050003,130.949997,127.050003,128.949997,128.110031,10552858
2022-10-24,130.000000,130.500000,126.050003,127.400002,126.570137,2210895
2022-10-25,128.000000,129.250000,123.099998,126.900002,126.073395,13827165
2022-10-27,127.500000,128.750000,124.849998,127.550003,126.719162,10221350
2022-10-28,128.199997,131.800003,126.050003,126.750000,125.924370,11651183
2022-10-31,127.400002,129.800003,125.449997,129.350006,128.507446,8886215
2022-11-01,130.000000,130.600006,127.550003,128.550003,127.712646,6928464
2022-11-02,128.399994,130.300003,126.099998,126.550003,125.725677,7594473
2022-11-03,126.000000,129.750000,126.000000,127.550003,126.719162,6386892
2022-11-04,128.199997,133.300003,125.300003,129.899994,129.053848,14174199
2022-11-07,130.550003,133.100006,129.600006,132.000000,131.140167,9895539
2022-11-09,132.750000,134.600006,131.600006,132.250000,131.388550,9227624
2022-11-10,131.600006,132.350006,127.250000,130.199997,129.351898,8101665
2022-11-11,131.449997,133.699997,130.500000,131.500000,130.643433,7473631
2022-11-14,132.199997,135.250000,128.800003,134.649994,133.772903,10988571
2022-11-15,135.750000,136.500000,131.350006,132.949997,132.083984,15100832
2022-11-16,132.949997,133.600006,123.099998,124.250000,123.440659,17737515
2022-11-17,124.300003,127.500000,123.800003,125.849998,125.030235,9593056
2022-11-18,126.000000,126.449997,123.800003,125.099998,124.285118,6286265
2022-11-21,124.500000,125.900002,123.099998,124.949997,124.136093,6352893
2022-11-22,125.550003,126.000000,124.300003,125.300003,124.483818,5662556
2022-11-23,125.949997,129.300003,124.400002,124.800003,123.987076,9878868
2022-11-24,125.500000,125.599998,121.400002,123.750000,122.943916,10827046
2022-11-25,124.300003,139.250000,123.800003,138.149994,137.250107,52110019
2022-11-28,137.600006,145.800003,137.100006,143.100006,142.167877,32390728
2022-11-29,143.550003,145.100006,141.600006,143.550003,142.614944,10638911
2022-11-30,144.199997,144.850006,141.100006,142.199997,141.273727,7028129
2022-12-01,143.000000,144.350006,141.600006,142.399994,141.472427,5778082
2022-12-02,142.000000,143.199997,141.399994,142.800003,141.869827,5110019
2022-12-05,143.550003,149.000000,143.000000,146.600006,145.645081,15640318
2022-12-06,146.600006,148.800003,145.800003,147.550003,146.588882,8423382
2022-12-07,147.100006,147.899994,145.000000,146.100006,145.148331,5794421
2022-12-08,146.100006,146.500000,139.100006,140.449997,139.535126,7845866
2022-12-09,141.000000,143.550003,139.000000,141.000000,140.081543,7654230
2022-12-12,141.000000,143.199997,138.500000,140.500000,139.584808,9919149
2022-12-13,141.100006,142.000000,137.100006,137.800003,136.902390,9812931
2022-12-14,138.399994,154.449997,138.100006,144.850006,143.906479,57420015
2022-12-15,145.000000,152.699997,143.600006,149.800003,148.824234,27895658
2022-12-16,149.199997,150.600006,144.100006,146.850006,145.893448,13120982
2022-12-19,147.500000,151.699997,146.100006,150.000000,149.022919,11631988
2022-12-20,149.500000,154.600006,149.250000,153.500000,152.500122,23271802
2022-12-21,155.000000,158.649994,139.000000,145.750000,144.800613,27874991
2022-12-22,147.100006,149.800003,140.050003,143.600006,142.664627,14644987
2022-12-23,143.449997,143.449997,129.500000,130.649994,129.798965,18171875
2022-12-26,131.949997,141.949997,128.649994,140.350006,139.435791,14514278
2022-12-27,141.699997,149.800003,141.199997,148.850006,147.880417,28681660
2022-12-28,148.500000,150.600006,146.149994,147.350006,146.390198,10764494
2022-12-29,146.100006,157.750000,145.750000,155.899994,154.884491,21095946
2022-12-30,158.000000,158.600006,153.250000,154.699997,153.692307,23276727
2023-01-02,155.199997,157.899994,154.000000,154.750000,153.741989,13551223
2023-01-03,155.399994,156.000000,150.000000,150.649994,149.668686,13671759
2023-01-04,151.399994,151.399994,144.050003,145.449997,144.502563,15805474
2023-01-05,146.000000,146.250000,140.850006,144.050003,143.111679,14127561
2023-01-06,144.050003,144.800003,138.600006,140.250000,139.336441,9462885
2023-01-09,141.250000,143.850006,141.000000,142.250000,141.323410,5584345
2023-01-10,142.649994,142.800003,136.850006,137.600006,136.703705,8901497
2023-01-11,138.250000,141.000000,135.500000,140.149994,139.237076,10182826
2023-01-12,140.899994,142.100006,138.350006,139.500000,138.591324,7601364
2023-01-13,140.199997,140.449997,138.199997,138.699997,137.796524,5779919
2023-01-16,139.100006,141.500000,137.350006,141.000000,140.081543,6024826
2023-01-17,141.050003,141.699997,139.149994,140.300003,139.386108,4752554
2023-01-18,140.649994,142.100006,138.649994,141.300003,140.379593,4754300
2023-01-19,140.899994,140.899994,135.800003,136.649994,135.759872,10198791
2023-01-20,136.899994,138.500000,131.500000,132.300003,131.438217,10100537
2023-01-23,133.399994,136.300003,132.449997,135.300003,134.418686,6771238
2023-01-24,136.000000,136.449997,129.600006,130.199997,129.351898,9299080
2023-01-25,130.500000,130.500000,123.800003,124.550003,123.738708,11454647
2023-01-27,125.250000,125.750000,117.099998,117.949997,117.181694,13454697
2023-01-30,117.949997,122.250000,116.500000,118.250000,117.479736,8393430
2023-01-31,118.599998,123.500000,118.000000,122.849998,122.049774,9648304
2023-02-01,124.199997,125.199997,114.250000,117.550003,116.784302,11550196
2023-02-02,117.000000,121.349998,115.699997,119.300003,118.522903,8327697
2023-02-03,120.250000,121.000000,115.550003,117.900002,117.132019,7176868
2023-02-06,118.500000,120.550003,117.650002,118.150002,117.380394,6038706
2023-02-07,118.900002,118.949997,115.400002,117.400002,116.635277,7100025
2023-02-08,117.949997,120.750000,116.199997,120.150002,119.367363,8174375
2023-02-09,120.650002,120.650002,117.550003,118.300003,117.529419,4576018
2023-02-10,118.000000,119.300003,117.349998,117.750000,116.982994,4048122
2023-02-13,118.000000,118.150002,112.750000,114.500000,113.754166,5664733
2023-02-14,115.000000,115.300003,109.650002,110.650002,109.929245,8165299
2023-02-15,108.900002,117.599998,106.949997,116.949997,116.188202,17996638
2023-02-16,117.449997,118.949997,116.050003,117.300003,116.535927,7165972
2023-02-17,117.000000,117.349998,112.250000,113.050003,112.313614,7891301
2023-02-20,113.500000,113.900002,110.599998,111.500000,110.773705,6972273
2023-02-21,111.500000,112.500000,109.650002,111.250000,110.525337,9980438
2023-02-22,111.000000,111.199997,107.000000,107.199997,106.501717,8996827
2023-02-23,107.500000,108.000000,101.599998,102.550003,101.882011,16790980
2023-02-24,103.099998,105.400002,100.599998,101.199997,100.540794,13151516
2023-02-27,101.750000,102.699997,98.750000,99.900002,99.249268,9406386
2023-02-28,100.900002,101.500000,98.599998,100.800003,100.143410,8706701
2023-03-01,101.300003,105.599998,100.650002,104.300003,103.620613,9771537
2023-03-02,104.400002,108.000000,103.849998,104.849998,104.167023,10622075
2023-03-03,105.500000,109.500000,105.500000,108.300003,107.594551,9603781
2023-03-06,108.900002,110.900002,108.750000,109.400002,108.687386,6838847
2023-03-08,108.449997,111.349998,107.099998,111.000000,110.276962,7337479
2023-03-09,111.099998,112.650002,109.699997,110.000000,109.283478,6549819
2023-03-10,108.900002,109.050003,106.050003,108.000000,107.296509,5353640
2023-03-13,107.949997,108.699997,102.750000,103.250000,102.577446,7542201
2023-03-14,103.449997,104.550003,100.349998,102.000000,101.335587,11025663
2023-03-15,103.000000,104.000000,100.199997,100.699997,100.044052,5247123
2023-03-16,100.500000,101.000000,97.000000,100.099998,99.447960,8624403
2023-03-17,101.000000,103.250000,100.500000,101.599998,100.938194,6653951
2023-03-20,101.599998,101.599998,97.199997,99.000000,98.355133,5785449
2023-03-21,100.000000,102.000000,99.750000,100.150002,99.497643,4733592
2023-03-22,100.849998,101.550003,99.599998,100.500000,99.845360,4092686
2023-03-23,100.099998,100.300003,97.000000,98.949997,98.305450,5130443
2023-03-24,99.250000,99.400002,94.000000,95.400002,94.778580,7684351
2023-03-27,95.800003,95.900002,92.500000,92.900002,92.294868,8430704
2023-03-28,93.400002,95.900002,92.150002,92.949997,92.344536,14038048
2023-03-29,93.050003,97.000000,91.800003,96.250000,95.623047,13580399
2023-03-31,97.000000,99.599998,96.750000,97.349998,96.715874,8007219
2023-04-03,98.400002,100.599998,98.000000,99.300003,98.653183,6529767
2023-04-05,99.500000,101.699997,98.300003,100.599998,99.944710,8008039
2023-04-06,100.400002,102.550003,99.300003,101.150002,100.491127,7276035
2023-04-10,101.550003,103.550003,100.650002,101.500000,100.838844,6763723
2023-04-11,102.349998,105.800003,102.099998,103.500000,102.825821,11023924
2023-04-12,103.900002,104.000000,101.599998,102.599998,101.931679,5474758
2023-04-13,102.599998,102.800003,100.349998,102.250000,101.583961,5075471
2023-04-17,102.099998,104.000000,101.500000,103.599998,102.925163,4645755
2023-04-18,104.000000,105.250000,102.750000,103.550003,102.875496,5844097
2023-04-19,103.449997,105.050003,101.500000,101.800003,101.136894,5830009
2023-04-20,102.000000,103.849998,101.699997,103.150002,102.478096,5509478
2023-04-21,103.250000,103.599998,100.800003,102.000000,101.335587,5226388
2023-04-24,102.400002,104.900002,101.300003,103.900002,103.223213,8296092
2023-04-25,104.250000,107.949997,103.900002,105.550003,104.862465,11373895
2023-04-26,105.750000,107.650002,104.599998,105.849998,105.160507,6834807
2023-04-27,105.849998,107.150002,104.849998,106.199997,105.508224,5537222
2023-04-28,106.750000,108.550003,106.550003,107.650002,106.948784,7178000
2023-05-02,108.599998,114.550003,108.050003,112.949997,112.214256,15784934
2023-05-03,112.699997,117.250000,110.949997,114.050003,113.307098,14419754
2023-05-04,114.599998,116.900002,114.349998,116.199997,115.443092,7417226
2023-05-05,116.300003,116.400002,111.000000,111.349998,110.624680,8386653
2023-05-08,111.900002,114.699997,111.449997,114.000000,113.257423,6428134
2023-05-09,114.449997,115.900002,109.349998,110.300003,109.581528,11308180
2023-05-10,110.250000,115.699997,109.900002,115.050003,114.300583,15228607
2023-05-11,115.650002,115.949997,113.050003,114.099998,113.356773,5363860
2023-05-12,113.750000,114.150002,111.550003,111.849998,111.121429,5297632
2023-05-15,112.400002,115.300003,109.900002,114.550003,113.803841,7937954
2023-05-16,115.000000,115.900002,113.150002,113.500000,112.760681,6959632
2023-05-17,113.400002,113.400002,111.150002,112.650002,111.916222,5894112
2023-05-18,113.150002,115.250000,111.000000,111.449997,110.724030,7626578
2023-05-19,111.900002,113.650002,110.250000,111.949997,111.220772,7026456
2023-05-22,112.449997,115.000000,111.650002,113.599998,112.860023,9442935
2023-05-23,113.000000,113.000000,108.050003,111.599998,110.873055,8226947
2023-05-24,111.500000,113.500000,110.550003,112.000000,111.270447,7656792
2023-05-25,111.500000,113.500000,111.000000,111.550003,110.823387,10043813
2023-05-26,111.949997,116.199997,111.699997,113.550003,112.810356,18588863
2023-05-29,114.349998,121.750000,113.550003,117.449997,116.684944,28877604
2023-05-30,117.900002,118.349998,115.150002,115.400002,114.648308,7343120
2023-05-31,115.400002,115.550003,113.400002,115.150002,114.399933,7852031
2023-06-01,115.699997,117.500000,114.400002,114.599998,113.853516,7587140
2023-06-02,115.199997,116.199997,112.750000,113.550003,112.810356,7511811
2023-06-05,114.150002,115.500000,113.000000,114.199997,113.456116,8225136
2023-06-06,114.250000,114.449997,112.599998,112.900002,112.164589,4715837
2023-06-07,113.400002,113.949997,112.050003,112.500000,111.767197,5021602
2023-06-08,112.900002,113.949997,111.250000,111.550003,110.823387,5270663
2023-06-09,112.099998,112.400002,109.500000,109.900002,109.184128,5054641
2023-06-12,110.000000,110.650002,109.000000,109.349998,108.637711,3876152
2023-06-13,109.949997,115.000000,109.599998,114.400002,113.654816,14710369
2023-06-14,114.599998,116.000000,112.650002,113.150002,112.412964,6194906
2023-06-15,113.500000,114.500000,112.650002,113.150002,112.412964,4574136
2023-06-16,113.500000,114.750000,112.400002,112.949997,112.214256,5083525
2023-06-19,113.500000,114.300003,112.050003,112.900002,112.164589,4801076
2023-06-20,113.000000,115.449997,113.000000,114.050003,113.307098,9650033
2023-06-21,114.599998,117.849998,114.199997,117.150002,116.386909,13121996
2023-06-22,118.250000,119.800003,114.000000,114.550003,113.803841,27164607
2023-06-23,114.949997,117.500000,113.599998,116.349998,115.592117,18072794
2023-06-26,116.949997,117.150002,114.150002,115.300003,114.548958,8526314
2023-06-27,115.800003,119.000000,115.500000,116.400002,115.641792,13201555
2023-06-28,116.400002,116.400002,116.400002,116.400002,115.641792,0
2023-06-30,117.000000,125.449997,116.949997,123.400002,122.596191,40304475
2023-07-03,124.500000,128.000000,122.699997,127.050003,126.222420,18075402
2023-07-04,127.500000,128.100006,124.099998,126.199997,125.377953,11298562
2023-07-05,126.550003,131.500000,126.550003,130.500000,129.649948,21470051
2023-07-06,131.500000,132.600006,127.849998,128.250000,127.414604,15432870
2023-07-07,128.250000,132.449997,125.000000,130.399994,129.550583,19200006
2023-07-10,130.500000,131.899994,125.250000,125.949997,125.129578,11064850
2023-07-11,126.550003,127.500000,122.699997,123.650002,122.844566,6919466
2023-07-12,124.349998,125.550003,123.099998,123.650002,122.844566,6217510
2023-07-13,123.900002,124.400002,119.099998,119.900002,119.118996,6997685
2023-07-14,120.449997,121.900002,119.400002,121.699997,120.907265,6286827
2023-07-17,122.199997,124.400002,121.500000,123.150002,122.347824,5490123
2023-07-18,123.750000,124.900002,120.449997,121.250000,120.460197,5369689
2023-07-19,121.750000,122.699997,120.500000,121.550003,120.758247,4676880
2023-07-20,121.900002,124.000000,121.050003,123.550003,122.745216,5823807
2023-07-21,123.000000,123.400002,120.800003,121.250000,120.460197,5029403
2023-07-24,121.699997,122.699997,121.150002,121.599998,120.807915,4882325
2023-07-25,122.150002,122.199997,119.900002,120.300003,119.516388,4679802
2023-07-26,120.949997,126.099998,120.349998,125.699997,124.881210,16160269
2023-07-27,126.500000,129.000000,126.400002,127.599998,126.768837,18513478
2023-07-28,128.600006,139.500000,128.550003,136.050003,135.163803,51905331
2023-07-31,138.000000,145.649994,137.600006,143.750000,142.813629,34596620
2023-08-01,145.000000,145.199997,139.100006,141.449997,140.528610,12038455
2023-08-02,141.500000,152.000000,141.500000,149.050003,148.079117,50509088
2023-08-03,149.649994,167.800003,149.399994,164.649994,163.577484,55834209
2023-08-04,166.199997,169.300003,160.600006,166.199997,165.117401,50317863
2023-08-07,167.000000,168.000000,160.250000,165.350006,164.272949,13337647
2023-08-08,165.000000,166.000000,160.199997,162.500000,161.441498,8373630
2023-08-09,162.399994,170.800003,160.050003,169.449997,168.346222,11726391
2023-08-10,169.850006,173.800003,163.600006,164.800003,163.726517,12378111
2023-08-11,165.600006,167.500000,161.800003,163.199997,162.136932,7816207
2023-08-14,162.600006,162.899994,155.100006,156.699997,155.679276,9761001
2023-08-16,155.399994,166.699997,147.350006,165.000000,163.925217,37341834
2023-08-17,166.000000,172.199997,161.000000,162.050003,160.994431,22909984
2023-08-18,162.899994,164.899994,155.199997,156.500000,155.480591,13357985
2023-08-21,157.399994,162.300003,153.550003,154.600006,153.592972,20056171
2023-08-22,155.399994,159.899994,151.050003,151.800003,150.811203,18824461
2023-08-23,153.300003,155.000000,152.250000,153.000000,152.003387,10584000
2023-08-24,154.550003,159.949997,154.100006,158.800003,157.765610,19979983
2023-08-25,165.000000,174.649994,158.100006,172.949997,171.823425,60279028
2023-08-28,174.000000,197.850006,173.500000,191.949997,190.699661,113569859
2023-08-29,193.000000,194.149994,187.149994,188.699997,187.470840,29568713
2023-08-30,189.550003,197.300003,189.550003,193.300003,192.040878,24088657
2023-08-31,194.100006,207.699997,191.300003,198.300003,197.008316,59552860
2023-09-01,200.000000,206.399994,191.800003,197.100006,195.816132,39599042
2023-09-04,198.600006,200.699997,195.500000,196.250000,194.971664,8680104
2023-09-05,196.250000,197.250000,186.300003,187.649994,186.427673,12656478
2023-09-06,188.000000,192.899994,185.500000,190.050003,188.812042,9920210
2023-09-07,190.000000,191.000000,188.750000,189.600006,188.364990,5152022
2023-09-08,190.500000,190.750000,186.100006,187.550003,186.328339,5443937
2023-09-11,188.649994,190.949997,183.000000,184.750000,183.546570,9617267
2023-09-12,184.600006,193.000000,166.300003,167.899994,166.806320,27254309
2023-09-13,169.000000,191.000000,168.500000,188.350006,187.123123,45179184
2023-09-14,190.000000,196.000000,187.000000,191.449997,190.202927,21083630
2023-09-15,192.000000,200.949997,189.100006,191.899994,190.649994,21940800
2023-09-18,191.949997,203.000000,189.699997,199.350006,199.350006,21606079
2023-09-20,198.699997,202.300003,195.850006,199.100006,199.100006,16971493
2023-09-21,198.000000,202.000000,186.199997,189.149994,189.149994,17947895
2023-09-22,190.000000,190.500000,183.449997,184.449997,184.449997,12090466
